Date,Price,Change,% Change,Open,High,Low,VWAP,Short Interest % of Total,Short Interest,Volume % of 30-Day Average,Volume % of 90-Day Average,Volume 90-Day MAVG,Volume 30-Day MAVG,CVol
11/10/2007,311.30106,-1.69662,-0.542055136,317.12668,321.0154,304.79474,314.53018,2.845030654,13239394.53,292.3553368,243.0892062,9656279.79,8616195.453,23405004
12/10/2007,319.0035,7.70244,2.474273618,312.292,319.509,309.41922,314.71506,2.845030654,13239394.53,158.2304751,141.1873651,9632685.023,8894348.863,13633447
15/10/2007,310.35513,-8.64837,-2.711058029,319.544,320.2397,308.0729,313.41904,2.636297334,12268050.77,155.9877425,144.0314301,9550821.423,9158510.23,13874094
16/10/2007,308.29813,-2.057,-0.662789109,309.54434,313.26294,306.2912,309.73248,2.636297334,12268050.77,130.4793542,125.1197616,9542451.723,9310890.753,11949965
17/10/2007,317.0466,8.74847,2.837665606,315.53015,317.30685,311.09586,314.0057,2.636297334,12268050.77,129.117539,125.9843209,9572809.001,9491093.12,12021993
18/10/2007,320.11957,3.07297,0.969248685,318.0125,320.99542,314.5542,317.8937,2.636297334,12268050.77,247.9051012,245.7889215,9691730.857,10033899.34,23528904
19/10/2007,322.66705,2.54748,0.795790148,327.5968,329.5637,321.9263,324.89783,2.636297334,12268050.77,313.9818521,325.0670439,9885635.857,10840131.36,31504623
22/10/2007,325.68994,3.02289,0.936844961,319.6441,327.81702,318.44797,324.64664,2.636297334,12268050.77,122.743734,134.5951054,9930887.623,11068807.72,13305582
23/10/2007,338.21207,12.52213,3.844800979,330.94504,339.12793,330.31943,334.58356,2.636297334,12268050.77,122.5785138,136.6240412,9944579.434,11341013.22,13567980
24/10/2007,338.2371,0.02503,0.007400682,336.6806,339.06287,330.0992,335.20807,2.636297334,12268050.77,130.3730955,148.6802946,10001319.71,11635202.79,14785630
25/10/2007,334.57855,-3.65855,-1.081652486,339.66846,339.8136,332.09613,335.28192,2.636297334,12268050.77,99.42422327,115.6668353,10033177.53,11894887.68,11568210
26/10/2007,337.6265,3.04795,0.910981891,337.34125,338.59744,334.35333,336.6506,2.636297334,12268050.77,56.33134318,66.78392739,10011351.86,11934366.46,6700550
29/10/2007,339.94373,2.31723,0.68632942,339.21304,340.3291,336.3703,338.8617,2.636297334,12268050.77,51.32609526,61.18498668,9981528.16,11992211.53,6125444.3
30/10/2007,347.72128,7.77755,2.287893352,339.08292,350.29373,339.08292,347.00626,2.636297334,12268050.77,114.3817049,137.4228052,9974272.116,12168929.2,13716896
31/10/2007,353.8422,6.12092,1.760294912,350.68414,353.8422,348.35687,351.2823,2.137964578,9949051.517,112.9088499,137.7523878,9951000.149,12258832.9,13739798
1/11/2007,351.94534,-1.89686,-0.53607512,351.73514,357.2054,351.22968,354.27774,2.137964578,9949051.517,106.3631351,131.0308392,9969636.738,12325513.16,13038879
2/11/2007,355.96924,4.0239,1.14333095,355.59888,357.13538,349.0075,354.03232,2.137964578,9949051.517,94.179884,116.4350749,9962690.938,12179045.36,11608154
5/11/2007,363.1762,7.20696,2.024601901,353.83716,365.4684,353.37674,361.01837,2.137964578,9949051.517,145.6937179,178.105535,10067321.95,12418137.46,17744104
6/11/2007,371.254,8.0778,2.224209626,369.13696,371.254,362.8509,367.6252,2.137964578,9949051.517,135.6084441,167.2743068,10168293.46,12798078.68,16840043
7/11/2007,366.82468,-4.42932,-1.193069974,370.9237,373.98166,361.92,370.6177,2.137964578,9949051.517,128.6771352,161.9563899,10274017.61,13124198.27,16468201
8/11/2007,347.25583,-19.56885,-5.334660143,367.65552,367.8007,338.91776,349.9418,2.114432637,9949051.517,251.3384005,321.0637869,10599017.35,14088285.31,32986150
9/11/2007,332.30634,-14.94949,-4.305036434,338.21707,341.27002,330.92502,336.6532,2.114432637,9949051.517,161.4836475,214.645153,10742124.46,14680273.11,22750277
12/11/2007,316.3409,-15.96544,-4.804434366,329.18832,335.28925,313.40808,325.86847,2.114432637,9949051.517,139.1987727,190.230155,10908198.4,15048140.38,20434760
13/11/2007,330.5947,14.2538,4.505835319,322.80716,330.77988,316.3409,326.62994,2.114432637,9949051.517,111.8719495,154.330233,11012592.07,15139398.58,16834648
14/11/2007,321.15057,-9.44413,-2.856709439,336.96588,338.07193,318.44296,328.1806,2.114432637,9949051.517,106.4221007,146.3022138,11106042.24,15418101.27,16111666
15/11/2007,315.12976,-6.02081,-1.874762358,319.59406,324.0634,312.302,318.15848,2.388659464,11239372.51,90.24155283,125.2789581,11187202.92,15683440.21,13913534
16/11/2007,317.12167,1.99191,0.632091999,317.27682,318.05255,308.30817,314.12866,2.388659464,11239372.51,115.1390878,161.4145209,11311478.11,15947833.74,18057770
19/11/2007,313.2279,-3.89377,-1.227847343,315.09973,318.6932,309.54935,313.89642,2.388659464,11239372.51,69.24862761,97.63229785,11317939.54,15981456.81,11043656
20/11/2007,324.58386,11.35596,3.625462483,318.54803,329.869,316.7413,323.73892,2.388659464,11239372.51,122.0936378,172.4018928,11388229.85,16048081.94,19512342
21/11/2007,330.57968,5.99582,1.847232946,322.1966,335.30923,321.3508,328.93845,2.388659464,11239372.51,87.32414908,123.0555686,11448194.52,16159538.51,14013851
23/11/2007,338.67752,8.09784,2.449587948,335.32428,339.4683,334.37836,336.67142,2.388659464,11239372.51,33.86625427,47.80343651,11374086.17,15561792.72,5472630.4
26/11/2007,333.32233,-5.35519,-1.581206216,340.42923,347.0356,332.82184,341.3011,2.388659464,11239372.51,87.1469325,119.2326557,11289872.05,15559398.66,13561625
27/11/2007,337.111,3.78867,1.13663852,337.7266,338.5424,325.44473,333.00406,2.388659464,11239372.51,114.3364496,157.5754262,11093092.11,15689930.99,17790064
28/11/2007,346.46506,9.35406,2.774771514,341.38513,347.48602,336.39532,341.93124,2.388659464,11239372.51,100.6295121,142.3291255,11127599.2,15817888.86,15788701
29/11/2007,348.83734,2.37228,0.684709737,345.70932,351.73514,344.2179,348.38272,2.388659464,11239372.51,78.36223982,111.3919703,11141647.98,15830330.82,12395252
30/11/2007,346.83542,-2.00192,-0.573883518,355.84412,355.87415,341.38513,348.39975,2.333899451,10981709.92,99.61644628,141.5375268,11193832.28,15571687.79,15769613
3/12/2007,341.09488,-5.74054,-1.655119307,345.83945,347.83636,340.89966,344.77084,2.333899451,10981709.92,55.4382551,77.11989767,11137093.45,14809289.42,8632672
4/12/2007,342.4111,1.31622,0.385880902,339.4833,346.33493,338.8878,343.14514,2.333899451,10981709.92,57.09479205,75.92046381,11109875.17,14647614.46,8455333
5/12/2007,349.59308,7.18198,2.097472892,346.70026,349.80328,344.08273,347.05185,2.333899451,10981709.92,57.36394158,75.63045373,11115248.49,14475430.09,8402449
6/12/2007,357.9762,8.38312,2.397965086,349.23773,358.6268,348.84235,354.5483,2.333899451,10981709.92,67.74689898,88.22704245,11129427.26,14309464.26,9806655
7/12/2007,357.78098,-0.19522,-0.054534352,357.84103,359.3475,355.59387,357.40375,2.333899451,10981709.92,53.64576383,68.974092,11116636.22,14179737.97,7676421.4
10/12/2007,359.5577,1.77672,0.496594313,358.34152,362.7508,357.34558,359.95343,2.333899451,10981709.92,54.32096148,69.28867551,11132231.2,14213138.64,7702570
11/12/2007,349.9404,-9.6173,-2.67475846,360.31845,360.84393,349.7282,355.11505,2.333899451,10981709.92,86.19486036,110.0497716,11197880.73,14417323.66,12250995
12/12/2007,350.01346,0.07306,0.020877841,357.34558,357.50574,344.58322,351.60757,2.333899451,10981709.92,85.32021123,109.8501698,11253611.06,14370123.49,12300891
13/12/2007,347.3609,-2.65256,-0.757845141,348.492,349.14764,340.93472,345.3223,2.333899451,10981709.92,72.02679229,91.97349143,11273977.97,14257141.53,10350339
14/12/2007,345.31393,-2.04697,-0.589292001,344.08774,350.18866,343.96265,347.32404,2.01908246,9500399.803,51.45874709,65.07504646,11265235.37,14067063.77,7336546.4
17/12/2007,334.9389,-10.37503,-3.004521132,344.33298,348.04657,332.1562,339.16525,2.01908246,9500399.803,77.91807997,97.29744336,11279759.9,14045484.84,10960786
18/12/2007,337.0009,2.062,0.615634672,337.40628,338.68253,326.5658,332.90082,2.01908246,9500399.803,101.9346727,126.9284021,11308421.36,13931255.34,14317219
19/12/2007,339.01285,2.01195,0.59701621,337.43134,340.07886,334.8238,337.88974,2.01908246,9500399.803,63.39598826,78.09982244,11335983.32,13664315.81,8831857
20/12/2007,345.1788,6.16595,1.818795364,343.24695,345.83444,340.6344,342.98157,2.01908246,9500399.803,64.62583363,77.89953239,11353697.15,13409731.71,8830678
21/12/2007,348.6822,3.5034,1.014952251,349.27777,349.96844,346.9555,348.63354,2.01908246,9500399.803,80.04267524,94.53755776,11352886.19,12667976.97,10733508
24/12/2007,350.70413,2.02193,0.579877608,347.83136,350.70413,346.86542,348.81335,2.01908246,9500399.803,25.68311268,28.65818211,11197432.07,12018085.43,3253530.8
26/12/2007,355.76404,5.05991,1.442785975,349.8333,356.95517,349.44293,354.1817,2.01908246,9500399.803,41.98749733,45.06473689,11131808.02,11505129.88,5046093.3
27/12/2007,350.70914,-5.0549,-1.420857487,353.87723,358.34653,350.70828,354.20444,2.01908246,9500399.803,51.09868174,52.8123526,11137247.87,11139940.6,5878969.7
28/12/2007,351.60504,0.8959,0.25545385,352.80618,354.31766,348.60712,351.31427,2.01908246,9500399.803,45.42905283,45.44003653,11113333.91,10771577.38,5060769.5
31/12/2007,346.07465,-5.53039,-1.572898386,349.6231,351.585,345.62424,348.80682,1.728793585,8134501.965,43.77058097,42.4245509,11094967.29,10464952.32,4714782
